Date,MKT_RF,SMB,HML,RMW,CMA,RF,MOM
2017-04-03,-0.00280,-0.01150,-0.00080,-0.00160,-0.00090,0.00003,0.00040
2017-04-04,0.00050,-0.00240,0.00310,-0.00080,0.00190,0.00003,0.00370
2017-04-05,-0.00440,-0.00820,-0.00300,0.00450,-0.00080,0.00003,-0.00450
2017-04-06,0.00310,0.00730,0.00480,-0.00140,0.00370,0.00003,0.00070
2017-04-07,-0.00080,0.00080,-0.00260,0.00010,-0.00050,0.00003,0.00010
2017-04-10,0.00080,0.00140,0.00070,0.00190,0.00460,0.00003,-0.00910
2017-04-11,-0.00050,0.00800,0.00230,0.00200,0.00180,0.00003,0.00140
2017-04-12,-0.00490,-0.00940,-0.00540,-0.00040,-0.00550,0.00003,-0.00600
2017-04-13,-0.00750,-0.00350,-0.00810,-0.00030,-0.00380,0.00003,-0.00310
2017-04-17,0.00890,0.00290,0.00240,0.00030,-0.00140,0.00003,0.00520
2017-04-18,-0.00250,0.00310,-0.00190,0.00310,0.00120,0.00003,-0.00030
2017-04-19,-0.00080,0.00560,-0.00440,0.00430,-0.00840,0.00003,0.00190
2017-04-20,0.00840,0.00590,0.00260,0.00200,-0.00190,0.00003,0.00440
2017-04-21,-0.00280,0.00060,-0.00150,0.00350,-0.00200,0.00003,0.00190
2017-04-24,0.01190,0.00260,0.00500,-0.00080,0.00140,0.00003,0.00920
2017-04-25,0.00660,0.00400,-0.00070,-0.00370,0.00310,0.00003,0.00120
2017-04-26,0.00040,0.00750,0.00320,0.00230,-0.00010,0.00003,-0.00230
2017-04-27,0.00050,-0.00200,-0.00970,0.00200,-0.00560,0.00003,0.00250
2017-04-28,-0.00300,-0.00760,-0.00600,0.00090,-0.00210,0.00003,-0.00070
2017-05-01,0.00210,0.00230,-0.00110,-0.00200,-0.00530,0.00003,0.00960
2017-05-02,0.00030,-0.00450,-0.00230,0.00430,-0.00290,0.00003,-0.00570
2017-05-03,-0.00190,-0.00510,0.00230,-0.00050,0.00100,0.00003,-0.00030
2017-05-04,0.00020,-0.00140,-0.00340,0.00320,-0.00730,0.00003,-0.00010
2017-05-05,0.00460,0.00090,0.00000,-0.00230,0.00640,0.00003,-0.00310
2017-05-08,-0.00040,-0.00210,0.00250,0.00130,0.00070,0.00003,0.00000
2017-05-09,-0.00050,0.00400,-0.00800,0.00340,-0.00340,0.00003,0.00040
2017-05-10,0.00200,0.00250,0.00030,-0.00310,0.00380,0.00003,0.00030
2017-05-11,-0.00250,-0.00430,-0.00160,-0.00250,-0.00030,0.00003,0.00130
2017-05-12,-0.00180,-0.00380,-0.00610,-0.00270,-0.00320,0.00003,0.00310
2017-05-15,0.00530,0.00250,0.00200,-0.00300,0.00030,0.00003,0.00100
2017-05-16,-0.00030,0.00100,-0.00090,-0.00240,-0.00120,0.00003,0.00840
2017-05-17,-0.01970,-0.00950,-0.00600,0.00530,0.00280,0.00003,-0.01540
2017-05-18,0.00400,0.00000,-0.00380,-0.00350,-0.00590,0.00003,0.00580
2017-05-19,0.00700,-0.00330,0.00400,-0.00090,0.00800,0.00003,-0.00250
2017-05-22,0.00560,0.00250,-0.00300,-0.00050,-0.00300,0.00003,0.00350
2017-05-23,0.00180,-0.00020,0.00640,-0.00230,0.00060,0.00003,0.00560
2017-05-24,0.00240,-0.00200,-0.00460,0.00150,-0.00290,0.00003,0.00130
2017-05-25,0.00420,-0.00350,-0.00740,0.00550,-0.00620,0.00003,0.00590
2017-05-26,0.00060,-0.00020,0.00100,0.00180,0.00210,0.00003,0.00170
2017-05-30,-0.00190,-0.00540,-0.00350,0.00630,-0.00010,0.00003,0.00070
2017-05-31,-0.00020,-0.00040,-0.00530,0.00270,-0.00070,0.00003,-0.00030
2017-06-01,0.00950,0.01010,0.00050,-0.00220,0.00080,0.00003,-0.00420
2017-06-02,0.00350,0.00440,-0.00760,0.00170,-0.00460,0.00003,0.00560
2017-06-05,-0.00170,-0.00450,-0.00040,-0.00170,0.00050,0.00003,0.00050
2017-06-06,-0.00280,0.00100,-0.00030,-0.00470,0.00350,0.00003,-0.00120
2017-06-07,0.00150,-0.00120,-0.00040,0.00530,-0.00660,0.00003,0.01160
2017-06-08,0.00190,0.01190,0.00930,-0.00690,-0.00050,0.00003,0.00960
2017-06-09,-0.00120,0.00310,0.02440,-0.00160,0.01090,0.00003,-0.01600
2017-06-12,-0.00120,-0.00170,0.00340,0.00080,0.00580,0.00003,-0.01230
2017-06-13,0.00550,0.00050,-0.00140,-0.00300,-0.00070,0.00003,0.00530
2017-06-14,-0.00180,-0.00550,-0.00520,0.00110,-0.00530,0.00003,-0.00210
2017-06-15,-0.00310,-0.00300,-0.00110,0.00080,-0.00090,0.00003,0.00270
2017-06-16,-0.00040,-0.00230,-0.00190,-0.00430,0.00130,0.00003,0.00090
2017-06-19,0.00860,0.00090,-0.00730,-0.00130,-0.00090,0.00003,0.00790
2017-06-20,-0.00730,-0.00450,-0.00480,-0.00220,-0.00250,0.00003,0.00180
2017-06-21,-0.00070,-0.00230,-0.01670,-0.00230,-0.01140,0.00003,0.00610
2017-06-22,0.00020,0.00460,-0.00410,-0.00160,-0.00040,0.00003,-0.00530
2017-06-23,0.00240,0.00740,-0.00480,-0.00370,0.00070,0.00003,-0.00090
2017-06-26,0.00040,0.00080,0.00700,0.00220,0.00190,0.00003,-0.00590
2017-06-27,-0.00850,-0.00210,0.01340,0.00330,0.00350,0.00003,-0.00320
2017-06-28,0.01020,0.00800,0.00210,-0.00190,-0.00080,0.00003,0.00900
2017-06-29,-0.00830,0.00060,0.01370,-0.00240,0.00360,0.00003,-0.00490
2017-06-30,0.00140,-0.00100,-0.00300,0.00210,0.00290,0.00003,-0.00350
2017-07-03,0.00230,0.00450,0.01210,-0.00570,0.00660,0.00004,-0.00590
2017-07-05,0.00120,-0.00680,-0.00580,0.00160,-0.00700,0.00004,0.01430
2017-07-06,-0.00950,-0.00440,0.00120,0.00230,-0.00010,0.00004,0.00730
2017-07-07,0.00690,0.00400,-0.00410,0.00200,-0.00520,0.00004,0.00820
2017-07-10,0.00050,-0.00450,-0.00080,-0.00110,-0.00090,0.00004,0.00410
2017-07-11,0.00000,0.00290,-0.00550,-0.00340,0.00160,0.00004,0.00010
2017-07-12,0.00720,0.00060,-0.00520,0.00110,-0.00210,0.00004,0.00310
2017-07-13,0.00170,-0.00020,0.00390,-0.00050,0.00220,0.00004,-0.00380
2017-07-14,0.00420,-0.00220,-0.00520,0.00180,0.00010,0.00004,-0.00140
2017-07-17,0.00000,0.00220,0.00100,0.00160,0.00090,0.00004,-0.00170
2017-07-18,0.00040,-0.00360,-0.00300,-0.00080,-0.00410,0.00004,0.00460
2017-07-19,0.00590,0.00470,0.00030,-0.00250,0.00150,0.00004,-0.00340
2017-07-20,-0.00010,0.00050,-0.00050,0.00110,-0.00280,0.00004,-0.00060
2017-07-21,-0.00080,-0.00430,-0.00240,0.00020,-0.00310,0.00004,0.00320
2017-07-24,-0.00030,0.00100,-0.00180,-0.00250,-0.00380,0.00004,0.00970
2017-07-25,0.00380,0.00430,0.00960,-0.00190,0.00730,0.00004,-0.00680
2017-07-26,-0.00060,-0.00470,-0.00760,-0.00180,0.00070,0.00004,-0.00200
2017-07-27,-0.00140,-0.00670,0.00440,0.00320,0.00390,0.00004,-0.01070
2017-07-28,-0.00170,-0.00060,0.00270,-0.00200,0.00200,0.00004,0.00170
2017-07-31,-0.00110,-0.00250,0.00460,-0.00010,0.00110,0.00004,-0.00050
2017-08-01,0.00240,-0.00140,0.00140,0.00260,-0.00480,0.00004,0.00610
2017-08-02,-0.00080,-0.01160,0.00150,0.00040,-0.00360,0.00004,0.00650
2017-08-03,-0.00210,-0.00350,-0.00330,0.00280,-0.00290,0.00004,0.00300
2017-08-04,0.00250,0.00370,0.00400,-0.00090,0.00040,0.00004,0.00020
2017-08-07,0.00160,-0.00110,-0.00580,0.00240,-0.00360,0.00004,0.00410
2017-08-08,-0.00230,-0.00080,0.00230,-0.00280,-0.00160,0.00004,0.00570
2017-08-09,-0.00140,-0.00800,-0.00080,0.00190,0.00070,0.00004,-0.00230
2017-08-10,-0.01490,-0.00310,0.00260,0.00320,0.00130,0.00004,-0.00470
2017-08-11,0.00190,0.00170,-0.00870,0.00360,-0.00100,0.00004,0.00000
2017-08-14,0.01040,0.00320,0.00120,-0.00020,-0.00460,0.00004,0.01110
2017-08-15,-0.00110,-0.00870,-0.00030,-0.00180,-0.00260,0.00004,0.00620
2017-08-16,0.00180,-0.00140,-0.00440,0.00350,-0.00130,0.00004,-0.00030
2017-08-17,-0.01600,-0.00180,-0.00170,-0.00040,0.00130,0.00004,-0.00480
2017-08-18,-0.00150,0.00110,0.00240,-0.00300,-0.00020,0.00004,0.00210
2017-08-21,0.00060,-0.00270,-0.00220,0.00210,-0.00110,0.00004,0.00050
2017-08-22,0.01070,-0.00020,-0.00240,-0.00190,0.00130,0.00004,0.00450
2017-08-23,-0.00320,0.00110,0.00420,-0.00530,0.00090,0.00004,-0.00240
2017-08-24,-0.00150,0.00580,0.00170,-0.00520,0.00110,0.00004,0.00030
2017-08-25,0.00180,0.00160,0.00560,0.00120,0.00230,0.00004,-0.00440
2017-08-28,0.00080,0.00310,-0.00740,0.00190,-0.00190,0.00004,0.00410
2017-08-29,0.00100,0.00090,-0.00380,0.00010,0.00090,0.00004,0.00230
2017-08-30,0.00530,0.00000,-0.00320,0.00080,-0.00410,0.00004,0.00550
2017-08-31,0.00620,0.00410,-0.00430,-0.00340,-0.00080,0.00004,0.00040
2017-09-01,0.00280,0.00420,0.00400,-0.00100,0.00350,0.00005,-0.00390
2017-09-05,-0.00800,-0.00040,-0.00990,-0.00060,0.00540,0.00005,-0.00700
2017-09-06,0.00290,-0.00050,0.00120,-0.00370,0.00130,0.00005,-0.00750
2017-09-07,-0.00070,0.00010,-0.00910,0.00010,0.00080,0.00005,0.00010
2017-09-08,-0.00170,0.00130,0.00380,0.00220,-0.00130,0.00005,0.00460
2017-09-11,0.01070,-0.00070,0.00640,-0.00370,-0.00100,0.00005,0.00310
2017-09-12,0.00420,0.00340,0.00720,0.00090,0.00190,0.00005,-0.00530
2017-09-13,0.00100,0.00270,0.00320,-0.00330,0.00120,0.00005,-0.00610
2017-09-14,-0.00130,-0.00060,-0.00060,-0.00360,0.00210,0.00005,0.00010
2017-09-15,0.00200,0.00250,0.00140,0.00270,-0.00020,0.00005,-0.00250
2017-09-18,0.00240,0.00410,0.00210,-0.00490,0.00220,0.00005,0.00480
2017-09-19,0.00150,-0.00210,0.00400,0.00020,0.00060,0.00005,0.00750
2017-09-20,0.00150,0.00270,0.00490,-0.00190,0.00310,0.00005,-0.00300
2017-09-21,-0.00280,0.00160,0.00370,-0.00060,-0.00070,0.00005,0.00040
2017-09-22,0.00130,0.00440,0.00120,0.00390,0.00290,0.00005,-0.00350
2017-09-25,-0.00260,0.00350,0.00590,-0.00220,0.00630,0.00005,-0.01480
2017-09-26,0.00060,0.00460,0.00170,0.00580,-0.00140,0.00005,-0.00060
2017-09-27,0.00630,0.01430,0.00230,-0.00280,-0.00510,0.00005,0.00810
2017-09-28,0.00130,0.00180,-0.00050,-0.00090,-0.00180,0.00005,0.00470
2017-09-29,0.00350,-0.00140,-0.00260,-0.00110,-0.00380,0.00005,0.00410
2017-10-02,0.00500,0.00890,0.00130,-0.00210,0.00260,0.00004,0.00020
2017-10-03,0.00260,-0.00040,-0.00050,-0.00010,-0.00080,0.00004,-0.00020
2017-10-04,0.00050,-0.00340,-0.00450,-0.00100,0.00010,0.00004,0.00250
2017-10-05,0.00550,-0.00310,0.00390,-0.00330,-0.00180,0.00004,0.00000
2017-10-06,-0.00080,-0.00080,-0.00250,0.00160,-0.00340,0.00004,0.00630
2017-10-09,-0.00230,-0.00290,0.00000,0.00090,-0.00140,0.00004,0.00570
2017-10-10,0.00240,0.00020,0.00430,0.00120,0.00070,0.00004,-0.00010
2017-10-11,0.00160,-0.00250,-0.00190,-0.00040,-0.00070,0.00004,0.00420
2017-10-12,-0.00180,-0.00100,-0.00520,0.00160,0.00130,0.00004,0.00620
2017-10-13,0.00040,-0.00270,0.00120,0.00150,0.00020,0.00004,-0.00030
2017-10-16,0.00170,-0.00260,0.00360,0.00030,-0.00090,0.00004,0.00260
2017-10-17,0.00010,-0.00350,-0.00320,0.00410,-0.00190,0.00004,-0.00210
2017-10-18,0.00140,0.00350,0.00230,0.00290,-0.00130,0.00004,0.00170
2017-10-19,0.00020,-0.00350,0.00160,0.00140,0.00090,0.00004,-0.00210
2017-10-20,0.00570,0.00000,0.00270,0.00070,0.00040,0.00004,0.00130
2017-10-23,-0.00450,-0.00380,0.00170,0.00270,-0.00270,0.00004,0.00420
2017-10-24,0.00200,-0.00100,0.00490,-0.00010,-0.00140,0.00004,0.00660
2017-10-25,-0.00500,0.00040,0.00150,0.00270,-0.00440,0.00004,-0.00090
2017-10-26,0.00200,0.00050,0.00290,0.00100,-0.00190,0.00004,0.00320
2017-10-27,0.00820,-0.00080,-0.00980,0.00090,-0.01290,0.00004,0.00970
2017-10-30,-0.00460,-0.00780,-0.00050,-0.00590,-0.00400,0.00004,-0.00170
2017-10-31,0.00230,0.00770,-0.00250,-0.00130,0.00210,0.00004,0.00380
2017-11-01,0.00050,-0.00800,0.00080,0.00000,-0.00050,0.00004,-0.00460
2017-11-02,0.00060,0.00010,0.00510,-0.00240,0.00340,0.00004,0.00760
2017-11-03,0.00310,-0.00540,-0.00720,-0.00170,-0.00120,0.00004,0.00500
2017-11-06,0.00060,0.00160,0.00190,-0.00650,0.00070,0.00004,-0.00390
2017-11-07,-0.00200,-0.01420,-0.00400,0.00470,-0.00080,0.00004,-0.00250
2017-11-08,0.00120,-0.00050,-0.00600,0.00550,-0.00030,0.00004,-0.00010
2017-11-09,-0.00410,-0.00020,0.00220,0.00010,0.00060,0.00004,-0.00820
2017-11-10,0.00010,0.00060,-0.00430,0.00230,0.00130,0.00004,-0.00110
2017-11-13,0.00090,-0.00290,0.00090,0.00070,-0.00760,0.00004,0.00820
2017-11-14,-0.00220,-0.00060,0.00000,0.00970,-0.00430,0.00004,0.00920
2017-11-15,-0.00520,0.00050,0.00230,-0.00060,0.00130,0.00004,-0.00120
2017-11-16,0.01010,0.00810,-0.00530,0.00570,0.00330,0.00004,0.00310
2017-11-17,-0.00140,0.00720,0.00270,-0.00160,0.00350,0.00004,-0.01190
2017-11-20,0.00210,0.00620,0.00030,0.00240,-0.00010,0.00004,0.00450
2017-11-21,0.00680,0.00360,-0.00330,0.00030,-0.00630,0.00004,0.00930
2017-11-22,-0.00050,0.00080,-0.00080,-0.00260,0.00190,0.00004,-0.00880
2017-11-24,0.00210,0.00000,-0.00430,0.00020,-0.00090,0.00004,0.00490
2017-11-27,-0.00060,-0.00310,0.00010,0.00610,-0.00120,0.00004,0.00140
2017-11-28,0.01060,0.00570,0.00860,0.00320,-0.00010,0.00004,-0.00470
2017-11-29,0.00020,0.00340,0.01480,0.00840,0.00590,0.00004,-0.02290
2017-11-30,0.00830,-0.00600,-0.00520,-0.00290,0.00060,0.00004,0.00490
2017-12-01,-0.00220,-0.00320,0.00380,-0.00390,0.00330,0.00004,-0.00460
2017-12-04,-0.00110,-0.00140,0.01220,0.01010,0.00560,0.00004,-0.01980
2017-12-05,-0.00420,-0.00470,-0.00220,0.00210,-0.00120,0.00004,0.00950
2017-12-06,-0.00090,-0.00510,-0.00530,0.00400,-0.00480,0.00004,0.00900
2017-12-07,0.00420,0.00290,-0.00200,-0.00250,0.00100,0.00004,0.00660
2017-12-08,0.00510,-0.00440,-0.00140,-0.00090,0.00080,0.00004,-0.00470
2017-12-11,0.00270,-0.00440,-0.00180,-0.00040,0.00070,0.00004,-0.00280
2017-12-12,0.00070,-0.00450,0.00500,0.00050,0.00110,0.00004,-0.00600
2017-12-13,0.00030,0.00620,-0.00890,0.00260,-0.00070,0.00004,0.00570
2017-12-14,-0.00470,-0.00760,-0.00220,-0.00190,-0.00130,0.00004,0.00470
2017-12-15,0.00920,0.00680,0.00040,0.00310,-0.00480,0.00004,0.00250
2017-12-18,0.00660,0.00820,0.00270,0.00200,0.00160,0.00004,-0.00090
2017-12-19,-0.00300,-0.00340,-0.00240,0.00250,0.00410,0.00004,-0.00060
2017-12-20,0.00010,0.00370,0.00060,-0.00180,0.00280,0.00004,-0.00280
2017-12-21,0.00240,0.00310,0.00630,-0.00700,0.00310,0.00004,-0.00730
2017-12-22,-0.00070,-0.00190,-0.00210,-0.00100,0.00220,0.00004,0.00110
2017-12-26,-0.00070,0.00310,-0.00070,-0.00130,0.00610,0.00004,-0.00380
2017-12-27,0.00050,-0.00160,-0.00200,0.00070,-0.00120,0.00004,0.00590
2017-12-28,0.00220,0.00100,0.00050,-0.00130,-0.00190,0.00004,-0.00080
2017-12-29,-0.00570,-0.00310,0.00010,0.00160,0.00130,0.00004,-0.00180
2018-01-02,0.00850,0.00320,-0.00210,-0.00510,0.00220,0.00005,-0.00640
2018-01-03,0.00590,-0.00470,-0.00190,-0.00710,-0.00070,0.00005,0.00210
2018-01-04,0.00420,-0.00220,0.00240,-0.00030,0.00300,0.00005,-0.00200
2018-01-05,0.00660,-0.00370,-0.00250,0.00390,-0.00380,0.00005,0.00610
2018-01-08,0.00190,-0.00200,0.00050,-0.00060,0.00040,0.00005,0.00160
2018-01-09,0.00150,-0.00370,-0.00040,-0.00130,-0.00060,0.00005,0.00520
2018-01-10,-0.00070,0.00130,0.00570,-0.00370,-0.00020,0.00005,-0.00230
2018-01-11,0.00870,0.01130,0.00300,-0.00220,0.00480,0.00005,-0.00330
2018-01-12,0.00660,-0.00320,0.00160,-0.00100,0.00130,0.00005,0.00010
2018-01-16,-0.00490,-0.01000,0.00010,0.00490,-0.00350,0.00005,-0.00160
2018-01-17,0.00950,-0.00050,-0.00100,-0.00080,-0.00040,0.00005,0.01000
2018-01-18,-0.00180,-0.00440,-0.00250,0.00310,-0.00300,0.00005,0.00410
2018-01-19,0.00570,0.00930,-0.00050,0.00090,0.00120,0.00005,0.00550
2018-01-22,0.00770,-0.00350,-0.00160,-0.00580,0.00190,0.00005,-0.00280
2018-01-23,0.00220,0.00070,-0.00360,-0.00400,-0.00280,0.00005,0.00050
2018-01-24,-0.00130,-0.00750,0.00440,0.00020,0.00130,0.00005,-0.00180
2018-01-25,0.00070,0.00110,-0.00540,0.00190,-0.00180,0.00005,0.00610
2018-01-26,0.01110,-0.00610,-0.00510,0.00290,-0.00180,0.00005,0.00600
2018-01-29,-0.00620,-0.00030,-0.00280,0.00150,-0.00310,0.00005,-0.00130
2018-01-30,-0.01060,0.00130,-0.00210,0.00410,-0.00360,0.00005,0.00310
2018-01-31,-0.00070,-0.00670,0.00110,0.00100,-0.00060,0.00005,0.00270
2018-02-01,0.00030,0.00120,0.00530,-0.00550,-0.00010,0.00006,-0.00180
2018-02-02,-0.02130,0.00010,-0.00290,0.00720,-0.00420,0.00006,0.00140
2018-02-05,-0.04040,0.00660,-0.00590,0.00190,-0.00140,0.00006,-0.00230
2018-02-06,0.01670,-0.00480,-0.00190,0.00030,-0.00150,0.00006,0.00780
2018-02-07,-0.00380,0.00600,0.00210,0.00320,0.00300,0.00006,0.00150
2018-02-08,-0.03680,0.00800,0.00520,0.00410,0.00050,0.00006,-0.01130
2018-02-09,0.01370,-0.00540,0.00150,0.00170,-0.00440,0.00006,0.00580
2018-02-12,0.01360,-0.00460,-0.00300,-0.00240,-0.00180,0.00006,0.00540
2018-02-13,0.00310,0.00120,-0.00240,0.00190,-0.00040,0.00006,0.00610
2018-02-14,0.01520,0.00290,0.00480,-0.00690,-0.00090,0.00006,0.00220
2018-02-15,0.01220,-0.00170,-0.00630,0.00210,-0.00330,0.00006,0.00280
2018-02-16,0.00030,0.00360,0.00150,0.00040,0.00080,0.00006,-0.00160
2018-02-20,-0.00620,-0.00300,-0.00240,-0.00270,-0.00530,0.00006,0.00300
2018-02-21,-0.00440,0.00820,0.00230,0.00100,-0.00280,0.00006,0.00780
2018-02-22,0.00010,-0.00050,-0.00410,0.00100,0.00480,0.00006,0.00200
2018-02-23,0.01540,-0.00370,-0.00140,-0.00170,-0.00140,0.00006,0.00050
2018-02-26,0.01120,-0.00470,-0.00060,-0.00180,-0.00250,0.00006,0.00100
2018-02-27,-0.01250,-0.00190,0.00030,-0.00100,-0.00100,0.00006,0.00270
2018-02-28,-0.01110,-0.00430,-0.00310,0.00210,-0.00270,0.00006,0.00530
2018-03-01,-0.01190,0.00950,-0.00030,-0.00250,0.00040,0.00006,-0.00850
2018-03-02,0.00700,0.01110,-0.00480,-0.00450,-0.00390,0.00006,-0.00180
2018-03-05,0.01070,-0.00410,0.00220,-0.00560,0.00070,0.00006,-0.00400
2018-03-06,0.00360,0.00690,0.00130,0.00210,-0.00060,0.00006,0.00380
2018-03-07,0.00050,0.00760,-0.00440,-0.00070,-0.00410,0.00006,0.00800
2018-03-08,0.00380,-0.00580,-0.00350,0.00030,-0.00170,0.00006,-0.00120
2018-03-09,0.01710,-0.00180,0.00270,-0.00240,-0.00030,0.00006,0.00630
2018-03-12,-0.00090,0.00440,-0.00080,-0.00310,-0.00240,0.00006,-0.00520
2018-03-13,-0.00670,0.00090,0.00030,0.00460,0.00050,0.00006,-0.00060
2018-03-14,-0.00530,0.00150,-0.00570,-0.00130,-0.00430,0.00006,0.00340
2018-03-15,-0.00170,-0.00390,0.00310,0.00120,-0.00130,0.00006,0.00260
2018-03-16,0.00250,0.00470,0.00170,0.00070,0.00320,0.00006,-0.00410
2018-03-19,-0.01370,0.00420,0.00410,0.00310,0.00100,0.00006,0.00450
2018-03-20,0.00140,-0.00130,-0.00360,-0.00040,-0.00120,0.00006,0.01390
2018-03-21,-0.00070,0.00690,0.00440,-0.01120,0.00820,0.00006,-0.00310
2018-03-22,-0.02540,0.00400,-0.00490,0.00220,0.00040,0.00006,-0.00940
2018-03-23,-0.02100,0.00100,-0.00230,0.00090,0.00760,0.00006,-0.00330
2018-03-26,0.02670,-0.00630,0.00030,-0.00020,-0.00600,0.00006,0.01280
2018-03-27,-0.01870,-0.00220,0.00370,0.00810,0.00550,0.00006,-0.01820
2018-03-28,-0.00350,0.00190,0.00640,0.00770,0.00050,0.00006,-0.01200
2018-03-29,0.01410,-0.00310,-0.00220,-0.00360,-0.00150,0.00006,0.00550
2018-04-02,-0.02300,-0.00070,0.00380,0.00140,-0.00100,0.00007,-0.00170
2018-04-03,0.01250,-0.00020,0.00180,0.00250,0.00160,0.00007,-0.00150
2018-04-04,0.01170,0.00340,-0.00320,0.00070,-0.00140,0.00007,0.00080
2018-04-05,0.00750,0.00060,0.00460,0.00110,0.00260,0.00007,-0.00380
2018-04-06,-0.02190,0.00370,-0.00060,0.00130,0.00010,0.00007,-0.00570
2018-04-09,0.00300,-0.00230,-0.00510,-0.00750,-0.00300,0.00007,0.00580
2018-04-10,0.01770,0.00330,-0.00120,-0.00920,0.00400,0.00007,0.00390
2018-04-11,-0.00490,0.00790,-0.00300,-0.00650,0.00280,0.00007,-0.00530
2018-04-12,0.00850,-0.00160,0.00190,-0.00220,0.00020,0.00007,0.01250
2018-04-13,-0.00370,-0.00110,-0.00250,-0.00080,0.00180,0.00007,-0.00830
2018-04-16,0.00820,0.00140,-0.00020,0.00820,0.00040,0.00007,0.00000
2018-04-17,0.01090,0.00000,-0.01180,-0.00310,-0.00470,0.00007,0.01080
2018-04-18,0.00130,0.00210,0.00020,-0.00280,0.00420,0.00007,0.00050
2018-04-19,-0.00490,-0.00300,0.01080,-0.00480,0.00100,0.00007,0.00620
2018-04-20,-0.00810,0.00120,0.00580,-0.00550,0.00300,0.00007,0.00040
2018-04-23,-0.00050,-0.00060,0.00190,0.00300,0.00070,0.00007,-0.00290
2018-04-24,-0.01300,0.00640,0.01020,0.00040,0.00200,0.00007,-0.01030
2018-04-25,0.00110,-0.00280,0.00060,0.00410,0.00210,0.00007,-0.00540
2018-04-26,0.00950,-0.00560,-0.00850,-0.00580,-0.00510,0.00007,0.00970
2018-04-27,0.00010,-0.00260,0.00040,0.00530,0.00110,0.00007,0.00310
2018-04-30,-0.00810,-0.00070,-0.00090,-0.00400,-0.00030,0.00007,0.00220
2018-05-01,0.00250,0.00250,-0.00530,-0.00020,-0.01020,0.00006,0.00430
2018-05-02,-0.00620,0.01250,-0.00350,0.00040,-0.00040,0.00006,0.00400
2018-05-03,-0.00250,-0.00610,-0.00150,0.00040,-0.00120,0.00006,0.00890
2018-05-04,0.01300,-0.00030,-0.00200,-0.00400,0.00070,0.00006,-0.00390
2018-05-07,0.00410,0.00380,-0.00330,-0.00550,-0.00320,0.00006,0.00350
2018-05-08,0.00070,0.00500,0.00230,-0.00290,0.00080,0.00006,0.00470
2018-05-09,0.00900,-0.00260,0.00250,-0.00920,-0.00030,0.00006,0.00210
2018-05-10,0.00850,-0.00380,-0.00040,0.00240,-0.00310,0.00006,-0.00160
2018-05-11,0.00190,0.00130,-0.00380,0.00260,0.00120,0.00006,0.00150
2018-05-14,0.00050,-0.00300,0.00110,-0.00210,0.00520,0.00006,-0.00360
2018-05-15,-0.00550,0.00710,0.00400,-0.00070,0.00420,0.00006,-0.00110
2018-05-16,0.00500,0.00690,-0.00250,0.00360,0.00110,0.00006,-0.00040
2018-05-17,0.00010,0.00870,0.00290,-0.00370,0.00300,0.00006,0.00200
2018-05-18,-0.00230,0.00460,-0.00620,0.00140,-0.00220,0.00006,0.00640
2018-05-21,0.00720,-0.00180,0.00440,0.00150,0.00110,0.00006,0.00230
2018-05-22,-0.00420,-0.00650,0.00610,-0.00300,-0.00370,0.00006,-0.00230
2018-05-23,0.00290,-0.00060,-0.00690,0.00000,-0.00330,0.00006,0.00400
2018-05-24,-0.00160,0.00340,-0.00350,0.00500,0.00090,0.00006,0.00130
2018-05-25,-0.00220,0.00240,-0.00390,0.00590,-0.00530,0.00006,-0.00600
2018-05-29,-0.01030,0.01110,-0.01030,0.00170,-0.00020,0.00006,-0.00090
2018-05-30,0.01310,0.00030,0.00370,-0.00740,0.00190,0.00006,0.00270
2018-05-31,-0.00700,0.00050,-0.00430,-0.00500,-0.00170,0.00006,0.00420
2018-06-01,0.01060,-0.00210,-0.00100,-0.00070,-0.00200,0.00006,0.00590
2018-06-04,0.00480,0.00170,-0.00450,0.01080,-0.00320,0.00006,0.00130
2018-06-05,0.00160,0.00780,-0.00440,0.00200,0.00080,0.00006,0.00350
2018-06-06,0.00860,-0.00270,0.00210,0.00010,0.00160,0.00006,0.00020
2018-06-07,-0.00140,-0.00250,0.00930,0.00170,0.00620,0.00006,-0.00900
2018-06-08,0.00310,0.00050,-0.00400,0.00240,-0.00200,0.00006,-0.00100
2018-06-11,0.00120,0.00150,-0.00160,0.00220,0.00230,0.00006,-0.00640
2018-06-12,0.00230,0.00190,-0.00630,0.00100,-0.00170,0.00006,0.00120
2018-06-13,-0.00330,0.00020,-0.00200,-0.00580,-0.00180,0.00006,0.00230
2018-06-14,0.00280,0.00200,-0.01010,-0.00020,-0.00610,0.00006,-0.00200
2018-06-15,-0.00070,0.00110,-0.00250,0.00690,-0.00160,0.00006,-0.00900
2018-06-18,-0.00090,0.00740,0.00080,-0.00440,0.00040,0.00006,0.00780
2018-06-19,-0.00380,0.00520,-0.00140,-0.00240,-0.00370,0.00006,-0.00670
2018-06-20,0.00230,0.00660,-0.00510,-0.00170,0.00090,0.00006,0.00310
2018-06-21,-0.00730,-0.00560,0.00330,0.00500,0.00090,0.00006,-0.00320
2018-06-22,0.00110,-0.00080,0.00460,-0.00520,0.00910,0.00006,-0.00640
2018-06-25,-0.01480,-0.00460,0.00570,0.00650,0.00170,0.00006,-0.01140
2018-06-26,0.00270,0.00510,-0.00240,-0.00510,0.00060,0.00006,0.00430
